message_id,date,sender,text,views,threat_level
msg_-1004350724129_23,2026-07-14T10:50:52+00:00,-1004350724129,"Darknet Alert System  Title: Canada/Europe CaRD CertiFICATE Available on Discount(50 off) Forum: darkforum Author: username: ReyLorre Data Type: Financial Sector: Financial Observed: 2025-12-24 21:01:03.996000  Structured Alert: Here is the structured alert:  Threat: Gift card fraud and payment processing Forum: darkforum Exposed Data: Valid ranges of Canadian/European store value gift certificates, including Apple, Google Play, eBay, Steam Wallet, Walmart, Visa cards, and more Impacted Sector: Financial Risk Level: Medium Recommended Action: Monitor for suspicious transactions and educate users on the risks of using unverified payment processors  Forum Link: ****",1,LOW
msg_-1004350724129_24,2026-07-14T10:53:35+00:00,-1004350724129,Hello,1,LOW
msg_-1004350724129_25,2026-07-14T11:28:04+00:00,-1004350724129,"🚨 **NEW DARKWEB LEAK DETECTED**   ** Source: ****Darkforums.io**** ** Date: December 24, 2025 ** Leak Scope/Volume: ID cards/driver's licenses/passports with selfies, scans, bills, statements, reports, and PSD templates for various countries (European, USA, Canada, Asia) ** Breached Details:  + Personal identifiable information (PII) of individuals from multiple countries  + Passwords not mentioned, but accepted payment methods include USDT, Bitcoin, Ethereum, Litecoin  + Seller claims to provide high-quality PSD templates and customizable ID cards/passports/drivers licenses within 2-3 hours  Risk Assessment: This leak poses a significant risk as it involves sensitive personal identifiable information (PII) of individuals from multiple countries, which can be used for identity theft and other malicious activities.",2,LOW
msg_-1004350724129_26,2026-07-14T11:28:40+00:00,-1004350724129,"Here is a possible Telegram alert text based on the provided data:  ""New Data Breach Alert!  ** Source: Dark Forum ** Title: Brazil Database marketingboss.com.br WordPress ** Date: 2025-12-24 21:01:09.014000 ** Forum: darkforum  Exposed Data:  ** Credentials ** Database  Affected Users: Multiple users with email addresses and passwords exposed.  Recommendation: Change your password immediately if you have an account on marketingboss.com.br or any other affected website.  Please note that this is just a sample alert text, and you may want to customize it according to your specific needs and preferences.",2,LOW
msg_-1004350724129_27,2026-07-14T11:30:38+00:00,-1004350724129,"Here is a possible Telegram alert text based on the provided data:  ""New Data Breach Alert!  ** Forum: darkforum ** Thread Title: Brazil Database marketingboss.com.br WordPress ** Data Types: Credentials, Database ** Number of Records: 44 ** Affected Users: Various individuals and companies in Brazil  Details:  The data breach appears to be a database dump containing user credentials and other sensitive information. The records include email addresses, passwords, and other personal details.  Recommendations:  ** Immediately change your password if you have an account with any of the affected websites. ** Monitor your accounts for suspicious activity. ** Consider enabling two-factor authentication (2FA) to add an extra layer of security.  Source: darkforum  This alert text includes the most important information from the data, including the forum where the breach was found, the thread title, and the types of data that were compromised. It also provides some general recommendations for affected users to take action to protect themselves.",2,LOW
msg_-1004350724129_28,2026-07-14T11:41:04+00:00,-1004350724129,"🚨 *NEW DARKWEB LEAK DETECTED*  * **Source**: darkforums.io * **Topic/Title**: 2.8 billion Twitter breach 2025 Leaked, Download! * **Target**: Twitter (X) users (2,873,410,842) * **Data Compromised**: User IDs, screennames, emails, phones, passwords (possible) * **Volume/Count**: 201,186,753 total entries in a single 34GB CSV file",2,LOW
msg_-1004350724129_29,2026-07-14T11:45:58+00:00,-1004350724129,"🚨 *DARKNET ALERT SYSTEM*  * **Title:** 2.8 billion Twitter breach 2025 Leaked * **Forum:** darkforum * **Author:** Knox * **Data Type:** Credentials, PII * **Sector:** Entertainment, Financial, Government * **Observed:** 2025-12-25  **Structured Alert:** * **Threat:** Exposed Twitter user IDs, screennames, and potential emails/phones/passwords. * **Forum Link:** ************ * **Exposed Data:** User IDs, screennames, email addresses, phone numbers, passwords * **Impacted Sector:** Global (Twitter users) * **Risk Level:** Critical  📬 For incident response and full report: Contact @ThreatActix_Admin",2,LOW
msg_-1004350724129_30,2026-07-14T11:46:37+00:00,-1004350724129,"🚨 **Homedesign3d.net Database Leaked, Download!** 🚨  A new data breach has been discovered on DarkForum. The database of Homedesign3d.net has been leaked and is available for download.  **Breached Data:**  * Credentials * Database * PII (Personally Identifiable Information)  **Thread Title:** Homedesign3d.net Database - Leaked, Download!  **Author:** Spirigatito  **Forum:** DarkForum  **Network:** Tor  **Hidden Content:** Yes  **Screenshot:** Available at [screenshot_path]  **Telegram Contacts:**  * @DarkForumsNews  This alert has been generated automatically by a data breach crawler.  📬 For incident response and full report: Contact @ThreatActix_Admin",2,LOW
msg_-1004350724129_31,2026-07-14T11:49:22+00:00,-1004350724129,"🚨 **DARKNET ALERT SYSTEM**  • **Title:** 2.8 billion Twitter breach 2025 Leaked • **Forum:** darkforum • **Author:** Knox • **Data Type:** Credentials, PII • **Sector:** Entertainment, Financial, Government • **Observed:** 2025-12-25  **Structured Alert:** • **Threat:** Exposed Twitter user IDs, screennames, and potential emails/phones/passwords. • **Forum Link:** `************` • **Exposed Data:** User credentials (screen names, email addresses), personal identifiable information (PII). • **Impacted Sector:** Entertainment, Financial, Government • **Risk Level:** High  📬 For incident response and full report: Contact @ThreatActix_Admin",2,LOW
msg_-1004350724129_32,2026-07-14T11:55:26+00:00,-1004350724129,"**🚨 Alert: New Data Breach 🚨**  * **Forum:** darkforum * **Thread Title:** Homedesign3d.net Database - Leaked, Download! * **Data Types:** Credentials, Database, PII * **Network:** tor * **Author:** Spirigatito  **Details:**  * The breach involves a database leak from Homedesign3d.net. * The leaked data includes user credentials and potentially sensitive information (PII). * The forum post is titled ""Homedesign3d.net Database - Leaked, Download!"" and is available on the darkforum platform.  **Action Required:** Review the attached screenshot for more information.  📬 For incident response and full report: Contact @ThreatActix_Admin",2,LOW
