message_id,date,sender,text,views,threat_level
msg_-1004350724129_69,2026-07-25T12:18:10+00:00,-1004350724129,"🚨 DARKNET ALERT SYSTEM  • Title: Moroccan Engineering University Database • Forum: darkforum • Author: skiliton • Data Type: Credentials, Database • Sector: Education, Government • Observed: 2025-12-25  Structured Alert: • Threat: Exfiltration of student CVs containing real identities and data. • Forum Link: ******** • Exposed Data: Student profiles, including names, emails, and other personal information from elite streams (Génie Électrique, Génie Civil, etc.). • Impacted Sector: Education, Government • Risk Level: High  📬 For incident response and full report: Contact @ThreatActix_Admin",4,LOW
msg_-1004350724129_70,2026-07-25T12:18:33+00:00,-1004350724129,"[3/17, 11:07] Aalu: t.me/BreachForumsHub [3/17, 11:07] Aalu: tg://resolve?domain=crackedstatusupdate [3/17, 11:07] Aalu: tg://resolve?domain=patchedstatus [3/17, 11:07] Aalu: tg://resolve?domain=leakforumio|",4,LOW
msg_-1004350724129_71,2026-07-25T12:18:33+00:00,-1004350724129,https://t.me/darkforumhub,4,LOW
msg_-1004350724129_72,2026-07-25T12:18:33+00:00,-1004350724129,https://t.me/bashe_administration#,4,LOW
msg_-1004350724129_73,2026-07-25T12:19:50+00:00,-1004350724129,"**🛡️ Pandorum Marketplace — Major Update**  **__Pandorum is a secure, anonymous marketplace for digital goods and services. No KYC, cryptocurrency payments, escrow protection, and end-to-end encrypted chats — built for those who value privacy__**.  This is our biggest release yet. Here's everything that's new:  **🏪 Marketplace** __• Trusted Sellers updated — ____pandorum.me/trusted-sellers____ • Product cards redesigned and improved • Seller profile pages updated • Deposit system for sellers • Sellers can now add contact links to their profile: Telegram, Tox, Jabber, Matrix + one custom link • Verified badges and permanent online status for sellers • Auto-responder in chat for sellers • Product cloning — duplicate your listings in one click • Telegram Store — create your own store with broadcasts to bot users__  **👥 Referral Programme** __Invite users and earn **2.5%** from every sale made by your referred vendor. Link available in ____@settings____.__  **💬 Chat System** __A fully-featured communication platform — built inside Pandorum: • Group Chat with reply, ____@mentions____, pinned messages, search, and auto-delete — ____pandorum.me/profile/messages/group-chat____ • Looking For — a space for users searching for specific goods or services — ____pandorum.me/profile/messages/looking-for____ • Moderator Bot — bans, mutes, and pins messages in group chats • Saved Messages — store any information from all your chats in one place • Private Messages — ban, mute, auto-delete, and delete chat for both participants • Private Access purchasable directly inside chat — ____pandorum.me/profile/messages/private____ • Premium features available inside chat — ____pandorum.me/profile/messages/premium____ • End-to-End Encryption across all chats • Username system for channels, chats, bots, and regular users__  **🛠️ Support** __New support system launched — faster and more structured assistance.__  **🤖 Pandorum AI** __Currently in development. More details coming soon.__  **💎 TON Network** __We're preparing to launch on the .ton network. Stay tuned.__  **And much more waiting for you on the marketplace:** 🌐 pandorum.me · pandorum.pro 🧅 pandorumwzudcql6f3ourlqw2voyh332a4tke64x7k46ds564adoeeyd.onion",4,LOW
msg_-1004350724129_74,2026-07-25T12:23:23+00:00,-1004350724129,https://juhanurmihxlp77nkq76byazcldy2hlmovfu2epvl5ankdibsot4csyd.onion/,2,LOW
msg_-1004350724129_75,2026-07-25T12:23:52+00:00,-1004350724129,https://ahmia.fi/,2,LOW
msg_-1004350724129_76,2026-07-25T12:43:25+00:00,-1004350724129,https://juhanurmihxlp77nkq76byazcldy2hlmovfu2epvl5ankdibsot4csyd.onion/,2,LOW
msg_-1004350724129_77,2026-07-25T12:43:32+00:00,-1004350724129,https://ahmia.fi/,2,LOW
msg_-1004350724129_78,2026-07-25T12:43:38+00:00,-1004350724129,"**🚨 ALERT 🚨**  **1Million+ USA Crypto.com Leads**  A new database containing over 1 million records of USA users from Crypto.com has been leaked online.  The database includes:  * **PII**: Personal Identifiable Information (names, emails, phone numbers, etc.)  The leak is attributed to a user named ""Crypt0Heist"" on the Dark Forum, who shared a link to download the database in Excel format. The user also provided a Telegram contact for more information.  **Download Link:** https://anonfilesnew.com/S20B43gcwKi/1M+_Crypto.com_USA_Database@Crypt0Heist.xlsx  **For more info DM me on TG:** https://t.me/Crypt0Heist  📬 For incident response and full report: Contact @ThreatActix_Admin",1,LOW
msg_-1004350724129_79,2026-07-25T12:43:38+00:00,-1004350724129,"🚨 **DARKNET ALERT SYSTEM**  • **Title:** 1M+ Valid USA Forex 1 Million @LastWolfStanding • **Forum:** darkforum • **Author:** Crypt0Heist • **Data Type:** Credentials (Forex Leads) • **Sector:** Unknown • **Observed:** 2025-12-25 04:55:04  **Structured Alert:** • **Threat:** Exposure of 1M+ valid USA Forex leads, potentially compromising user credentials. • **Forum Link:** `************` • **Exposed Data:** User credentials (email addresses, names) for 1 million USA Forex clients • **Impacted Sector:** Unknown • **Risk Level:** High  📬 For incident response and full report: Contact @ThreatActix_Admin",1,LOW
msg_-1004350724129_80,2026-07-25T12:43:38+00:00,-1004350724129,"🚨  **Taiwan Military Equipment Record Leak**  * **Forum:** darkforum * **Author:** jrintel * **Data Types:** Credentials, PII * **Sectors:** Government  The alert is about a leak of Taiwan's military equipment records. The data types involved are credentials and personally identifiable information (PII). The sectors affected are government institutions.  **Thread Title:** Taiwan Military Equipment Record Leak   **Telegram Contacts:**  * departmentofshit * hubzXjrintel * DarkForumsNews * addlist/tUVXqj5b4jM5YTA0  This alert is generated based on the provided data and follows the exact template specified.  📬 For incident response and full report: Contact @ThreatActix_Admin",1,LOW
